StageAreaKeyT ,transaction_id,product_id,customer_id,transaction_date ,online_order,order_status,brand,product_line ,product_class,product_size ,list_price ,standard_cost,product_first_sold_date
11983,11983,56,2842,2017-11-21,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
11984,11984,79,3015,2017-11-07,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.5799999999999,818.00999999999999,2003-09-09
11985,11985,21,1223,2017-07-25,,Approved,Solex,Standard,medium,large,1071.23,380.74000000000001,2011-05-07
11986,11986,46,361,2017-02-20,TRUE,Approved,Solex,Standard,low,medium,1289.8499999999999,74.510000000000005,2001-11-25
11987,11987,85,1967,2017-01-19,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.0699999999999,400.91000000000003,2000-05-22
11988,11988,38,1406,2017-07-21,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
11989,11989,0,101,2017-07-26,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
11990,11990,40,1686,2017-10-13,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
11991,11991,29,70,2017-07-19,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
11992,11992,13,1918,2017-12-29,FALSE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
11993,11993,45,1905,2017-03-15,TRUE,Approved,Solex,Standard,medium,medium,441.49000000000001,84.989999999999995,2001-11-25
11994,11994,0,1678,2017-01-17,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
11995,11995,0,2019,2017-10-01,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
11996,11996,59,1349,2017-01-01,TRUE,Approved,Solex,Standard,medium,large,1061.5599999999999,733.58000000000004,1993-07-20
11997,11997,47,1002,2017-07-28,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
11998,11998,37,2914,2017-04-19,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.4300000000001,248.81999999999999,1999-07-20
11999,11999,22,1974,2017-11-28,FALSE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,1996-04-05
12000,12000,14,2613,2017-08-27,TRUE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,1995-10-24
12001,12001,22,1407,2017-12-21,FALSE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,1996-04-05
12002,12002,60,2185,2017-10-01,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
12003,12003,0,2159,2017-09-21,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12004,12004,21,3283,2017-12-30,,Approved,Solex,Standard,medium,large,1071.23,380.74000000000001,2011-05-07
12005,12005,90,1993,2017-08-01,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
12006,12006,69,681,2017-08-03,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.3099999999999,795.10000000000002,2011-01-10
12007,12007,62,3082,2017-03-22,FALSE,Approved,Solex,Standard,medium,medium,478.16000000000003,298.72000000000003,1993-06-23
12008,12008,94,321,2017-12-18,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.65999999999997,2013-06-09
12009,12009,13,1580,2017-07-26,FALSE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
12010,12010,67,610,2017-06-05,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.04999999999995,376.83999999999997,2005-10-22
12011,12011,55,313,2017-12-06,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
12012,12012,87,2424,2017-05-22,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
12013,12013,98,1049,2017-09-29,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
12014,12014,80,3479,2017-05-29,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.4400000000001,596.54999999999995,2012-05-18
12015,12015,20,905,2017-09-16,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,1996-04-05
12016,12016,55,983,2017-06-21,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
12017,12017,64,1337,2017-03-28,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
12018,12018,55,3103,2017-05-27,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
12019,12019,89,3190,2017-05-17,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.740000000000002,2016-07-09
12020,12020,35,1610,2017-10-07,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
12021,12021,45,89,2017-03-20,TRUE,Approved,Solex,Standard,medium,medium,441.49000000000001,84.989999999999995,2001-11-25
12022,12022,0,968,2017-04-27,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12023,12023,62,1889,2017-08-17,TRUE,Approved,Solex,Standard,medium,medium,478.16000000000003,298.72000000000003,1993-06-23
12024,12024,3,1346,2017-03-02,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
12025,12025,84,2279,2017-05-05,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.13999999999999,1993-04-20
12026,12026,35,1117,2017-02-03,FALSE,Cancelled,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
12027,12027,26,178,2017-09-20,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.9300000000001,762.63,2016-11-22
12028,12028,60,2144,2017-02-18,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
12029,12029,33,2118,2017-07-08,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.4400000000001,1167.1800000000001,1992-10-11
12030,12030,32,904,2017-08-31,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
12031,12031,65,144,2017-03-18,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
12032,12032,84,2706,2017-04-27,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.13999999999999,1993-04-20
12033,12033,52,1937,2017-11-26,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.50999999999999,2001-11-25
12034,12034,87,2030,2017-08-03,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
12035,12035,0,1115,2017-09-15,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12036,12036,80,2273,2017-08-03,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.4400000000001,596.54999999999995,2012-05-18
12037,12037,38,1694,2017-08-04,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
12038,12038,36,1015,2017-11-04,FALSE,Approved,Solex,Standard,low,medium,945.03999999999996,507.57999999999998,1995-12-19
12039,12039,76,1173,2017-09-13,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
12040,12040,73,3104,2017-10-23,TRUE,Approved,Solex,Standard,medium,medium,1945.4300000000001,333.18000000000001,2002-08-31
12041,12041,63,1577,2017-09-22,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
12042,12042,36,1769,2017-03-17,TRUE,Approved,Solex,Standard,low,medium,945.03999999999996,507.57999999999998,1995-12-19
12043,12043,76,1445,2017-10-20,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
12044,12044,87,2060,2017-12-25,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
12045,12045,35,1079,2017-12-13,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
12046,12046,52,2624,2017-03-28,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.50999999999999,2001-11-25
12047,12047,33,1060,2017-05-15,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.4400000000001,1167.1800000000001,1992-10-11
12048,12048,43,1029,2017-11-30,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49000000000001,1993-04-12
12049,12049,61,789,2017-04-03,FALSE,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
12050,12050,42,3454,2017-05-06,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9000000000001,2008-03-19
12051,12051,30,1974,2017-10-18,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
12052,12052,10,2424,2017-02-09,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.6800000000001,363.25,2014-03-03
12053,12053,35,906,2017-01-12,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
12054,12054,76,1790,2017-11-28,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
12055,12055,51,2592,2017-06-11,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.6600000000001,1203.4000000000001,1997-10-04
12056,12056,28,3267,2017-01-13,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
12057,12057,0,777,2017-02-08,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12058,12058,58,2470,2017-03-22,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
12059,12059,95,3333,2017-04-23,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.55999999999995,528.42999999999995,2016-03-29
12060,12060,59,1684,2017-09-18,TRUE,Approved,Solex,Standard,medium,large,1061.5599999999999,733.58000000000004,1993-07-20
12061,12061,9,355,2017-03-25,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
12062,12062,0,3386,2017-12-23,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12063,12063,13,1792,2017-02-28,TRUE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
12064,12064,53,1063,2017-08-29,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.9300000000001,764.96000000000004,2009-03-08
12065,12065,88,3087,2017-11-02,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,1993-07-15
12066,12066,0,1760,2017-06-11,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12067,12067,34,1007,2017-09-11,FALSE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
12068,12068,16,2569,2017-10-16,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,2010-05-05
12069,12069,91,707,2017-10-18,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,1999-07-26
12070,12070,58,3123,2017-06-04,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
12071,12071,41,1216,2017-12-23,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
12072,12072,0,2638,2017-03-08,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12073,12073,2,1207,2017-02-23,,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
12074,12074,89,903,2017-10-01,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.740000000000002,2016-07-09
12075,12075,0,803,2017-09-28,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12076,12076,33,1170,2017-03-22,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.4400000000001,1167.1800000000001,1992-10-11
12077,12077,46,1076,2017-08-27,FALSE,Approved,Solex,Standard,low,medium,1289.8499999999999,74.510000000000005,2001-11-25
12078,12078,13,1438,2017-12-24,FALSE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
12079,12079,32,2154,2017-10-29,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
12080,12080,0,2698,2017-09-17,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12081,12081,50,3329,2017-09-06,TRUE,Approved,WeareA2B,Standard,medium,small,175.88999999999999,131.91999999999999,2003-02-16
12082,12082,14,167,2017-01-26,FALSE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,1995-10-24
12083,12083,13,34,2017-07-23,FALSE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
12084,12084,53,2480,2017-06-08,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.9300000000001,764.96000000000004,2009-03-08
12085,12085,0,2521,2017-01-14,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12086,12086,34,265,2017-01-20,FALSE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
12087,12087,95,2852,2017-09-18,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.55999999999995,528.42999999999995,2016-03-29
12088,12088,26,2914,2017-07-08,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.9300000000001,762.63,2016-11-22
12089,12089,0,1405,2017-12-07,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12090,12090,81,180,2017-06-17,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45000000000005,521.94000000000005,1991-07-10
12091,12091,0,2912,2017-06-19,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
12092,12092,73,1882,2017-06-20,TRUE,Approved,Solex,Standard,medium,medium,1945.4300000000001,333.18000000000001,2002-08-31
12093,12093,87,1478,2017-04-13,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
12094,12094,17,2283,2017-10-13,FALSE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
12095,12095,63,753,2017-03-11,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
12096,12096,31,796,2017-05-02,FALSE,Approved,WeareA2B,Standard,medium,medium,752.63999999999999,205.36000000000001,2002-03-22
12097,12097,9,2055,2017-02-21,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
12098,12098,99,646,2017-03-09,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.3399999999999,770.88999999999999,1994-08-10
12099,12099,52,2933,2017-06-26,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.50999999999999,2001-11-25
12100,12100,42,2101,2017-08-05,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9000000000001,2008-03-19
12101,12101,67,722,2017-07-07,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.04999999999995,376.83999999999997,2005-10-22
12102,12102,64,421,2017-12-02,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
12103,12103,49,39,2017-09-02,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.50999999999999,400.13,1997-10-04
12104,12104,56,323,2017-05-30,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
12105,12105,45,2212,2017-05-15,FALSE,Approved,Solex,Standard,medium,medium,441.49000000000001,84.989999999999995,2001-11-25
12106,12106,16,3263,2017-02-14,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,2010-05-05
12107,12107,93,304,2017-03-22,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.1700000000001,874.89999999999998,2006-02-02
12108,12108,59,819,2017-07-26,TRUE,Approved,Solex,Standard,medium,large,1061.5599999999999,733.58000000000004,1993-07-20
12109,12109,34,98,2017-08-30,,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
12110,12110,38,1775,2017-01-23,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
12111,12111,92,923,2017-03-18,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.3599999999999,2002-10-10
12112,12112,32,1524,2017-06-20,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
12113,12113,48,1868,2017-09-07,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.51999999999998,2012-06-04
12114,12114,6,2539,2017-07-14,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
12115,12115,20,415,2017-04-26,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,1996-04-05
12116,12116,42,3133,2017-12-19,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9000000000001,2008-03-19
12117,12117,19,2501,2017-12-11,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
12118,12118,64,2799,2017-05-15,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
12119,12119,18,475,2017-01-30,FALSE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,2013-03-12
12120,12120,65,1145,2017-10-26,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
12121,12121,47,54,2017-12-10,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.4200000000001,2006-10-01
12122,12122,40,1356,2017-06-29,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
12123,12123,83,426,2017-02-16,TRUE,Approved,Solex,Touring,medium,large,2083.9400000000001,675.02999999999997,2013-09-16
12124,12124,45,117,2017-05-18,FALSE,Approved,Solex,Standard,medium,medium,441.49000000000001,84.989999999999995,2001-11-25
12125,12125,56,2093,2017-01-15,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
12126,12126,88,2432,2017-01-02,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,1993-07-15
12127,12127,59,581,2017-08-18,FALSE,Approved,Solex,Standard,medium,large,1061.5599999999999,733.58000000000004,1993-07-20
12128,12128,19,56,2017-11-09,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
12129,12129,27,1172,2017-03-27,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2010-06-07
12130,12130,46,1992,2017-03-21,FALSE,Approved,Solex,Standard,low,medium,1289.8499999999999,74.510000000000005,2001-11-25
12131,12131,22,280,2017-07-11,TRUE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,1996-04-05
12132,12132,89,2182,2017-12-13,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.740000000000002,2016-07-09
12133,12133,48,2414,2017-06-05,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.51999999999998,2012-06-04
12134,12134,83,1536,2017-09-11,TRUE,Approved,Solex,Touring,medium,large,2083.9400000000001,675.02999999999997,2013-09-16
12135,12135,51,1296,2017-09-01,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.6600000000001,1203.4000000000001,1997-10-04
12136,12136,26,2462,2017-12-11,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.9300000000001,762.63,2016-11-22
12137,12137,28,3060,2017-05-16,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
12138,12138,24,921,2017-04-23,FALSE,Approved,Solex,Road,medium,large,1777.8,820.77999999999997,2011-05-07
